name,latitude,longitude,datetime,tempmax,tempmin,temp,dew,humidity,precip,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,description
NASHVILLE,36.168,-86.778,2016-01-28,12.8,-6.2,3.2,-4.7,60.8,0,0,0,0,33.5,13.2,222.8,1014.7,24.9,14.8,130.8,11.2,5,Partially cloudy,Partly cloudy throughout the day.
NASHVILLE,36.168,-86.778,2016-01-29,10.6,0.3,5,-3.7,55.2,0,0,0,0,,14.7,243.8,1016,10.8,16,163.9,14.1,6,Clear,Clear conditions throughout the day.
NASHVILLE,36.168,-86.778,2016-01-30,20.6,0.2,11.2,1.7,54.4,0,0,0,0,58.1,33.7,170.2,1013.5,14.5,16,157.1,13.5,6,Clear,Clear conditions throughout the day.
NASHVILLE,36.168,-86.778,2016-01-31,21.6,12.2,17.2,9.4,61,0.01,4.17,0,0,63.5,44.7,198.8,1011,75.7,16,105.7,9.1,5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
NASHVILLE,36.168,-86.778,2016-02-01,17.2,8.5,12,8.9,81.9,4.01,37.5,0,0,27.7,16.9,202.3,1013.8,82.4,14,91.5,8,4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
NASHVILLE,36.168,-86.778,2016-02-02,23.8,7.9,16,12.4,81,12.71,33.33,0,0,58,36.3,140.3,1010,85.3,10.7,135.9,11.6,6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
NASHVILLE,36.168,-86.778,2016-02-03,16.2,5.4,11.7,2.9,58.1,12.19,25,0,0,51.8,22.2,253,1012.9,53.2,15.8,159,13.7,7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
NASHVILLE,36.168,-86.778,2016-02-04,6.1,-0.2,3.3,-6.3,50.2,0,0,0,0,31.7,23.4,333.6,1025.6,49.4,16,179.4,15.4,7,Partially cloudy,Partly cloudy throughout the day.
NASHVILLE,36.168,-86.778,2016-02-05,9.3,-4.6,2.2,-7.9,52.3,0,0,0,0,,8.9,130.6,1030.8,45.3,16,170.9,14.8,6,Partially cloudy,Partly cloudy throughout the day.
NASHVILLE,36.168,-86.778,2016-02-06,11.2,-3,4.2,-6.5,50.6,0,0,0,0,,7.2,168.1,1028,60.7,16,110.4,9.5,5,Partially cloudy,Partly cloudy throughout the day.
NASHVILLE,36.168,-86.778,2016-02-07,13.8,-3,5.9,-6.2,48.4,0,0,0,0,42.5,20.3,168,1019.6,45.6,16,174.9,15.1,7,Partially cloudy,Partly cloudy throughout the day.
NASHVILLE,36.168,-86.778,2016-02-08,8.7,-2.8,3.8,-3.7,60.1,0.77,12.5,0,0,48.2,24.7,276.1,1010.5,78.2,13.2,126.3,10.7,5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.
NASHVILLE,36.168,-86.778,2016-02-09,-2.8,-5.7,-3.8,-7.9,73.1,1.63,29.17,2.5,1.1,38.9,22.4,318.6,1015,98.8,7.4,54,4.7,2,"Snow, Overcast",Cloudy skies throughout the day with snow.
NASHVILLE,36.168,-86.778,2016-02-10,-1.2,-6.8,-4.3,-10.1,65.5,0.75,8.33,0.9,2.7,29.5,20.9,277.1,1022.3,86.5,12.4,139,12,6,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.
NASHVILLE,36.168,-86.778,2016-02-11,6.6,-3.4,0.4,-6.1,63.3,0,0,1.8,0.6,27.7,14.9,61.3,1024.3,67.4,16,185.9,16,7,Partially cloudy,Clearing in the afternoon.
NASHVILLE,36.168,-86.778,2016-02-12,6.6,-1.2,2.4,-5.2,57.6,0,0,0,0,38.9,26.1,210.5,1024.1,87.8,15.9,141.2,12.1,6,Partially cloudy,Partly cloudy throughout the day.
NASHVILLE,36.168,-86.778,2016-02-13,0,-6.7,-3.1,-14.9,41.1,0.02,4.17,0,0,35.7,23.6,185.1,1033.2,46.2,16,198.2,17.2,7,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.
NASHVILLE,36.168,-86.778,2016-02-14,3.3,-2.9,-0.9,-9.9,52.5,3.3,25,0,0,24.1,17.9,109.1,1024,99.4,14.6,60.6,5.3,2,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.
NASHVILLE,36.168,-86.778,2016-02-15,6.5,0.7,4.6,3,89.6,31.06,100,0,0,,17.2,115.7,1012.3,99.3,6.3,36.2,3.4,2,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.
NASHVILLE,36.168,-86.778,2016-02-16,7.7,2.8,5.3,3.3,87.2,12.63,33.33,0,0,35.3,26.8,239.3,1011.1,99.7,11.3,51.8,4.4,2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
NASHVILLE,36.168,-86.778,2016-02-17,5.6,-0.1,3.2,0.5,82.9,0,0,0,0,25.9,13.4,259.3,1024.9,84.2,11.4,150.6,12.9,6,Partially cloudy,Partly cloudy throughout the day.
NASHVILLE,36.168,-86.778,2016-02-18,16.6,-2.2,6.8,-0.9,63.9,0,0,0,0,48.2,26.1,93.6,1028.6,48.5,9.7,197.3,17,7,Partially cloudy,Partly cloudy throughout the day.
NASHVILLE,36.168,-86.778,2016-02-19,22,10.5,16.2,1,36.8,0,0,0,0,63.3,40.6,195.9,1021.4,33.7,16,194.2,16.8,7,Partially cloudy,Becoming cloudy in the afternoon.
NASHVILLE,36.168,-86.778,2016-02-20,19.9,16.1,17.4,11.1,66.8,0,0,0,0,37.1,25.1,207.1,1019.2,95.6,16,70.5,6.1,3,Overcast,Cloudy skies throughout the day.
NASHVILLE,36.168,-86.778,2016-02-21,19.3,14.3,17.1,13.1,77.6,0.57,16.67,0,0,35.3,20.3,242.5,1015.5,99.5,15,108.1,9.4,5,"Rain, Overcast",Cloudy skies throughout the day with rain.
NASHVILLE,36.168,-86.778,2016-02-22,13.7,8.1,10.8,4.9,67.6,0.92,16.67,0,0,22.3,17.6,119.2,1015.8,92.6,15.9,73.5,6.3,3,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.
NASHVILLE,36.168,-86.778,2016-02-23,14.4,7.8,11,8.5,84.9,20.67,29.17,0,0,35.3,23.1,55.6,1007.9,98.2,11.6,63,5.5,3,"Rain, Overcast",Cloudy skies throughout the day with rain.
NASHVILLE,36.168,-86.778,2016-02-24,14.9,2.8,8,4.8,80.3,6.18,41.67,0,0,53.6,32.2,225.3,997.9,97.5,13.8,95.8,8.3,4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
NASHVILLE,36.168,-86.778,2016-02-25,5.6,2.8,4,-1.1,69.6,0.81,16.67,0,0,35.3,21.5,290.3,1018.2,98.7,15.2,135.1,11.8,5,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.
NASHVILLE,36.168,-86.778,2016-02-26,9.9,0.5,4.9,-3.7,55.6,0,0,0,0,24.1,16.6,302.9,1025.9,52.8,16,220.8,19.1,8,Partially cloudy,Partly cloudy throughout the day.
